TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId,SteamId
109,it,Space Channel 5: Part 2,,"Ciao a tutti, SpaceCats! Vi presento Ulala, la giornalista più scatenata della galassia! Ha lo spirito giusto e conosce le mosse giuste. Aiutatela a raccontare la storia di un misterioso corpo di ballo che ha catturato migliaia di persone per obbligarle a ballare!",steam,6603,71260
1090256367,it,Endoparasitic,,"Three limbs ripped off, infected with a deadly parasite, you must save your research. Drag yourself through the corridors of a secret research lab on a remote asteroid, fight off horribly mutated monsters, inject countless syringes of vaccines, and survive at all costs.",steam,177401,2124780
1090408381,it,State of Decay 2: Juggernaut Edition,,"I morti risorgono e la civiltà muore. Ora il tuo gruppetto di superstiti deve perlustrare un mondo aperto pieno di risorse e costruire una base che possa resistere a ondate di zombie, in questo gioco ibrido d'azione, di strategia e di simulazione. Supporta fino a quattro giocatori collegati in rete.",steam,,
1090754078,it,Woman Communication,,たぶん世界初！ 会話の中でうっかりできあがってしまった淫語を見つけ出す ハイスピード淫語アクションアドベンチャーゲーム！,steam,236042,2095090
1090842844,it,I Expect You To Die 2,,"Become an elite super spy ready for espionage, explosives, and gadgets galore. This popular escape-the-room VR franchise is back with more ingenious puzzles, cunning villains, and dangerous locales.",steam,152218,1499120
1091040450,it,The Baby In Yellow,,"Hai un nuovo lavoro da babysitter e le cose stanno prendendo una piega strana. Dai da mangiare al bambino, leggigli la favola della buonanotte e cerca di non cadere nei suoi sogni. Per quanto tempo riuscirai a mantenere il controllo?",steam,177167,2291340
1091548342,it,Batman: Return to Arkham - Arkham Asylum,,"Sperimenta sulla tua stessa pelle cosa significhi essere Batman, e affronta i più grandi criminali di Gotham City. Esplora ogni centimetro quadrato dell'Arkham Asylum, e muoviti liberamente per la famigerata isola.",steam,500,35140
1092230319,it,Movie World,,"In Movie World you can build your own movie studio. Produce entertaining and glamorous movies. Research new technologies to keep up with the industry. Expand into series, compete with other studios, receive the awards, create franchises and prevail in the movie business.",steam,132349,1284230
10946,it,Silent Hunter III,,"Il re delle simulazioni di sottomarini ritorna con un motore grafico in 3D completamente nuovo, nuovi comandi per la coordinazione dell'equipaggio ed un'azione della Seconda Guerra Mondiale più realistica di sempre.",steam,,
10948,it,Wizardry 8,,"A New Wizardry for a New GenerationThe universe is in the throes of violent upheaval and change. Vast and mysterious forces are preparing for the final confrontation. A small group of heroes from distant lands must plunge into the heart of the maelstrom, to uncover long-forgotten secrets, and bring about a new era.",steam,939,245450
1095275650,it,Hogwarts Legacy,,Hogwarts Legacy è un coinvolgente gioco di ruolo d'azione open world. Prendi il controllo dell'azione e crea un'avventura tutta tua.,steam,136625,990080
1095808830,it,Critter Cove,,"Turn a sleepy town into a five-star tourist resort in this open-world management and life sim. Keep tourists happy, fed &amp; entertained by building stores and attractions. Find resources, relics and blueprints to grow your town while exploring a mysterious tropical archipelago.",steam,136987,1631470
